IL,ITOT,VOUT,VDROP
0.0001,+4.159347E-03,1.69335616,0.813480389
0.0003,+4.332140E-03,1.69350716,0.760958808
0.0005,+4.525784E-03,1.69346992,0.708418933
0.001,+5.019935E-03,1.69354828,0.577065829
0.002,+6.011478E-03,1.69328788,0.314389446
0.003,+7.006709E-03,1.69332969,0.0508368474
0.004,+7.997341E-03,1.69341427,-0.211711037
0.005,+8.986703E-03,1.69342985,-0.473379589
0.006,+9.978123E-03,1.69341099,-0.736008898
0.007,+1.049992E-02,1.65386681,-0.998655728
0.008,+1.049990E-02,1.49401151,-1.26132088
0.009,+1.049991E-02,1.30206803,-1.52372207
0.01,+1.049989E-02,1.06756522,-1.7864197
