IL,ITOT,VOUT,VDROP
0.0001,+2.444223E-03,0.796427797,0.364488328
0.0003,+2.625028E-03,0.796487155,0.311939219
0.0005,+2.820341E-03,0.796313132,0.259411971
0.001,+3.321433E-03,0.796229454,0.12723991
0.002,+4.315981E-03,0.79611444,-0.135347222
0.003,+5.306857E-03,0.796037689,-0.39705512
0.004,+6.299470E-03,0.795996089,-0.659764799
0.005,+7.292780E-03,0.795890998,-0.922358503
0.006,+8.283453E-03,0.795800125,-1.18475233
0.007,+9.277536E-03,0.795849514,-1.44744964
0.008,+1.026945E-02,0.795606709,-1.71013261
0.009,+1.049990E-02,0.794455668,-1.97281904
0.01,+1.049988E-02,0.65619376,-2.23526068
