IL,ITOT,VOUT,VDROP
0.0001,+2.249704E-03,0.696865145,0.314713444
0.0003,+2.432431E-03,0.696935113,0.262164524
0.0005,+2.631814E-03,0.69683965,0.208712469
0.001,+3.130052E-03,0.696543653,0.0773807789
0.002,+4.125801E-03,0.696307419,-0.185178986
0.003,+5.116855E-03,0.696144877,-0.446818752
0.004,+6.110645E-03,0.696106587,-0.709497456
0.005,+7.103200E-03,0.696017058,-0.97212251
0.006,+8.096019E-03,0.69589097,-1.23477953
0.007,+9.088052E-03,0.696034147,-1.49723594
0.008,+1.007955E-02,0.696008787,-1.75991366
0.009,+1.049990E-02,0.694783805,-2.02262568
0.01,+1.049988E-02,0.662581312,-2.28525173
