VIN,ITOT,VOUT,VDROP
3.3,+3.244160E-03,1.19194751,-1.78712467
3.2,+3.198570E-03,1.19182304,-1.78711892
3.1,+3.180901E-03,1.19169737,-1.78711227
3.0,+3.167474E-03,1.19156281,-1.78711401
2.9,+3.155766E-03,1.19146529,-1.78708222
2.8,+3.144442E-03,1.19138094,-1.78715009
2.7,+3.134174E-03,1.19129412,-1.78713732
2.6,+3.123808E-03,1.19125017,-1.78713463
2.5,+3.113753E-03,1.19119404,-1.78710328
2.4,+3.104129E-03,1.19115817,-1.78710945
2.3,+3.094380E-03,1.19108835,-1.78710484
2.2,+3.084505E-03,1.1910693,-1.78712231
2.1,+3.073690E-03,1.19105805,-1.78711623
2.0,+3.052760E-03,1.19087568,-1.78711546
1.9,+2.992755E-03,1.16680669,-1.78714235
1.8,+2.896790E-03,1.07022144,-1.78713139
1.7,+2.794733E-03,0.971811711,-1.78717826
1.6,+2.691095E-03,0.873101967,-1.78720789
1.5,+2.587063E-03,0.774295514,-1.78721863
1.4,+2.482929E-03,0.675529014,-1.78726903
1.3,+2.378791E-03,0.576621292,-1.78729233
1.2,+2.274715E-03,0.477837954,-1.78730074
