VIN,ITOT,VOUT,VDROP
1.8,+6.518041E-03,1.49415024,-0.0364421287
1.775,+6.497735E-03,1.49432043,-0.0364073246
1.75,+6.480641E-03,1.49384268,-0.0364058596
1.725,+6.462477E-03,1.49374584,-0.0364002915
1.7,+6.444369E-03,1.49328848,-0.0364010003
1.675,+6.426233E-03,1.49293809,-0.0363852801
1.65,+6.406966E-03,1.49245767,-0.0364007474
1.625,+6.386728E-03,1.49178117,-0.0363938032
1.6,+6.369006E-03,1.49170648,-0.0363942341
1.575,+6.349382E-03,1.49149312,-0.0363837956
1.55,+6.329511E-03,1.49112145,-0.0363726233
1.525,+6.309236E-03,1.49059932,-0.036390459
1.5,+6.294960E-03,1.48957898,-0.0363840986
1.475,+6.142004E-03,1.46498439,-0.0363706162
1.45,+5.984843E-03,1.44005603,-0.0363408631
1.425,+5.832019E-03,1.41513473,-0.0363032374
1.4,+5.683371E-03,1.39012551,-0.0362907252
1.375,+5.541570E-03,1.36518865,-0.0363218571
1.35,+5.404293E-03,1.34026657,-0.0363286178
1.325,+5.275499E-03,1.31526247,-0.0363177401
1.3,+5.152565E-03,1.29025585,-0.0363427674
1.275,+5.035032E-03,1.26531236,-0.0363200418
1.25,+4.923076E-03,1.24030208,-0.0363323122
1.225,+4.815278E-03,1.21532456,-0.0363358927
1.2,+4.710500E-03,1.19034648,-0.0362911033
1.175,+4.608442E-03,1.16531215,-0.0362989564
1.15,+4.508120E-03,1.14028272,-0.0362983699
1.125,+4.408635E-03,1.11530464,-0.0363013416
1.1,+4.310222E-03,1.09027422,-0.0363162695
1.075,+4.211880E-03,1.0651834,-0.0363253208
1.05,+4.114167E-03,1.04017168,-0.0363133979
1.025,+4.016623E-03,1.01511417,-0.036304658
1.0,+3.919139E-03,0.990069739,-0.0363148073
