VIN,ITOT,VOUT,VDROP
1.8,+6.471477E-03,1.39760439,-0.0985504007
1.775,+6.426527E-03,1.39736085,-0.0985629713
1.75,+6.406077E-03,1.39717342,-0.0985383666
1.725,+6.388525E-03,1.39693605,-0.0985494361
1.7,+6.372312E-03,1.39679162,-0.0985572698
1.675,+6.356834E-03,1.39657829,-0.098555802
1.65,+6.340768E-03,1.396483,-0.0985549875
1.625,+6.325335E-03,1.39645805,-0.0985580898
1.6,+6.309594E-03,1.39617158,-0.0985692761
1.575,+6.293190E-03,1.39609905,-0.0985498614
1.55,+6.278039E-03,1.3960039,-0.0985594881
1.525,+6.261920E-03,1.3959215,-0.0985573976
1.5,+6.246349E-03,1.39581745,-0.0985565831
1.475,+6.230771E-03,1.39564981,-0.0985629018
1.45,+6.215008E-03,1.39554875,-0.0985673468
1.425,+6.199351E-03,1.39526417,-0.0985549791
1.4,+6.131766E-03,1.38336876,-0.0985729928
1.375,+5.982222E-03,1.35854687,-0.0985738045
1.35,+5.834038E-03,1.33362674,-0.0985676888
1.325,+5.688500E-03,1.30872265,-0.0985753751
1.3,+5.545961E-03,1.28378288,-0.0985573198
1.275,+5.408068E-03,1.25886645,-0.0985616787
1.25,+5.274634E-03,1.23390964,-0.0985696069
1.225,+5.146122E-03,1.20898623,-0.0985639721
1.2,+5.022123E-03,1.18405875,-0.0985649311
1.175,+4.902611E-03,1.15908551,-0.0985515265
1.15,+4.787219E-03,1.13414,-0.0985455526
1.125,+4.675366E-03,1.10916125,-0.098542289
1.1,+4.566763E-03,1.08419418,-0.0985521798
1.075,+4.460569E-03,1.05918504,-0.0985446852
1.05,+4.356582E-03,1.03422118,-0.0985344469
1.025,+4.254115E-03,1.00919436,-0.0985487383
1.0,+4.153108E-03,0.984189955,-0.0985365874
