VIN,ITOT,VOUT,VDROP
3.3,+3.203579E-03,2.40308883,-0.976337808
3.2,+3.188238E-03,2.40360098,-0.976330227
3.1,+3.177138E-03,2.40368669,-0.976341989
3.0,+3.165138E-03,2.40380293,-0.976410808
2.9,+3.140781E-03,2.40385164,-0.976400967
2.8,+3.051912E-03,2.40388281,-0.976412142
2.7,+2.957636E-03,2.40294106,-0.976382114
2.6,+2.854722E-03,2.37818728,-0.97635749
2.5,+2.749797E-03,1.66901112,-0.976568774
2.4,+2.645103E-03,1.56964809,-0.976592395
2.3,+2.540026E-03,1.47041882,-0.976630076
2.2,+2.435508E-03,1.37145766,-0.976707777
2.1,+2.331050E-03,1.27247947,-0.976685168
2.0,+2.226000E-03,1.1735436,-0.976724912
