VIN,ITOT,VOUT,VDROP
3.3,+3.219344E-03,1.19269218,-1.78547156
3.2,+3.201327E-03,1.1926132,-1.78550525
3.1,+3.189870E-03,1.19252704,-1.78547925
3.0,+3.179617E-03,1.19245843,-1.78548087
2.9,+3.169768E-03,1.19237442,-1.7854936
2.8,+3.160227E-03,1.19230268,-1.78548643
2.7,+3.151167E-03,1.19225462,-1.78547852
2.6,+3.142060E-03,1.19217174,-1.78548165
2.5,+3.132577E-03,1.19213431,-1.78545609
2.4,+3.123751E-03,1.19207174,-1.78544345
2.3,+3.114296E-03,1.1920743,-1.78548167
2.2,+3.104549E-03,1.19202956,-1.78547836
2.1,+3.085417E-03,1.19202433,-1.78549445
2.0,+3.017247E-03,1.16352876,-1.78550365
1.9,+2.920014E-03,1.06507952,-1.78550386
1.8,+2.815664E-03,0.966019252,-1.78555891
1.7,+2.710865E-03,0.866877099,-1.78556312
1.6,+2.605536E-03,0.767772329,-1.7856121
1.5,+2.500553E-03,0.668639087,-1.78561324
1.4,+2.395361E-03,0.56958059,-1.78567843
1.3,+2.290478E-03,0.470428433,-1.78569896
1.2,+2.185273E-03,0.371391548,-1.78575643
