VIN,ITOT,VOUT,VDROP
3.3,+3.212030E-03,1.59158014,-1.38110863
3.2,+3.194818E-03,1.59144924,-1.38112169
3.1,+3.184019E-03,1.59136659,-1.38111041
3.0,+3.173946E-03,1.59133456,-1.38111941
2.9,+3.164202E-03,1.59125863,-1.38111495
2.8,+3.154874E-03,1.59121379,-1.38109328
2.7,+3.145224E-03,1.59119758,-1.38112379
2.6,+3.134529E-03,1.59117919,-1.38111957
2.5,+3.110500E-03,1.59115405,-1.38111278
2.4,+3.035011E-03,1.56466873,-1.38113073
2.3,+2.939394E-03,1.46595302,-1.38113318
2.2,+2.835901E-03,1.3669079,-1.38117033
2.1,+2.730689E-03,1.2677676,-1.38122708
2.0,+2.625860E-03,1.16863642,-1.38124049
1.9,+2.521078E-03,1.06958258,-1.38123061
1.8,+2.415794E-03,0.970626816,-1.38128905
1.7,+2.311242E-03,0.871667053,-1.38133311
1.6,+2.206334E-03,0.77272808,-1.38135074
