V Input,V Output
0.0,2.72839161e-05
0.01,0.00402839282
0.02,0.00603376065
0.03,0.000625691793
0.04,0.00540676272
0.05,-0.000975400001
0.06,0.00430848834
0.07,-0.00638032443
0.08,0.00266927646
0.09,-0.00985621793
0.1,0.00137372583
0.11,-0.012966149
0.12,-0.00229001068
0.13,-0.0134435208
0.14,-0.00145286853
0.15,-0.0142616029
0.16,-0.00842381234
0.17,-0.00758342903
0.18,-0.00915907518
0.19,-0.00380837996
0.2,-0.0112566955
0.21,-0.00108995375
0.22,-0.00691821426
0.23,0.00735151575
0.24,0.000689354264
0.25,0.0152455654
0.26,0.00561995459
0.27,0.0136222692
0.28,0.0051551605
0.29,0.00939824485
0.3,0.00446125892
0.31,0.00840194653
0.32,0.00678179469
0.33,0.00739926261
0.34,0.00908002925
0.35000000000000003,0.00317219063
0.36,0.00736752812
0.37,-0.0015769523
0.38,0.00717644396
0.39,-0.00444500466
0.4,0.00410482648
0.41000000000000003,-0.00514519509
0.42,0.00235096411
0.43,-0.00480467828
0.44,-0.00370335623
0.45,-0.00602379524
0.46,-0.00537764051
0.47000000000000003,-0.00265282871
0.48,-0.00533618251
0.49,-0.000453329039
0.5,-0.00484603953
0.51,0.00175884508
0.52,-0.00560674801
0.53,0.00476689683
0.54,-0.00303804471
0.55,0.00666714419
0.56,0.00102358224
0.5700000000000001,0.00619606125
0.58,0.00315313059
0.59,0.00763170803
0.6,0.00652400038
0.61,0.00490699297
0.62,0.00645395231
0.63,0.00182574872
0.64,0.00622150689
0.65,-0.00367142824
0.66,0.00628202494
0.67,-0.00569585612
0.68,0.00484323374
0.6900000000000001,-0.00508791822
0.7000000000000001,0.00700146891
0.71,-0.00536801374
0.72,0.00507558241
0.73,-0.00459453407
0.74,1.45127213e-05
0.75,-0.00428260731
0.76,-0.00509754499
0.77,-0.000889436315
0.78,-0.00733202032
0.79,0.00184166434
0.8,-0.00654901063
0.81,0.00515525725
0.8200000000000001,-0.00573407295
0.8300000000000001,0.00646977118
0.84,-0.00281208164
0.85,0.00759663562
0.86,-0.000217835947
0.87,0.00612925436
0.88,0.00319763627
0.89,0.0077557918
0.9,0.0048305593
0.91,0.0056614126
0.92,0.00786720112
0.93,0.00187349557
0.9400000000000001,0.00850068141
0.9500000000000001,-0.00164071152
0.96,0.00779400863
0.97,-0.00341363394
0.98,0.0100061827
0.99,-0.00320034531
1.0,0.00726564882
1.01,-0.00346138079
1.02,-0.000513847087
1.03,-0.00443861907
1.04,-0.00384650004
1.05,-0.00137004927
1.06,-0.00416166797
1.07,0.00203265175
1.08,-0.00323217654
1.09,0.00294937198
1.1,-0.00344546517
1.11,0.00569000266
1.12,-0.00397068056
1.1300000000000001,0.00779086421
1.1400000000000001,-0.00133831479
1.1500000000000001,0.00791818915
1.16,0.00602098946
1.17,0.00861847633
1.18,0.00582047203
1.19,0.00954787101
1.2,0.00821420029
