VIN,ITOT,VOUT,VDROP
3.3,+3.230817E-03,1.19189128,-1.78690003
3.2,+3.198554E-03,1.19180444,-1.78687454
3.1,+3.183817E-03,1.19169594,-1.78688404
3.0,+3.171879E-03,1.19159339,-1.78689207
2.9,+3.161030E-03,1.19150485,-1.78686744
2.8,+3.150637E-03,1.19140783,-1.78688268
2.7,+3.140721E-03,1.19129153,-1.78688943
2.6,+3.131205E-03,1.19127069,-1.78691153
2.5,+3.121519E-03,1.19124879,-1.78686213
2.4,+3.112020E-03,1.19116049,-1.78688888
2.3,+3.102609E-03,1.19111976,-1.78690153
2.2,+3.093037E-03,1.19109717,-1.78687369
2.1,+3.081469E-03,1.19106958,-1.78690876
2.0,+3.054757E-03,1.1909004,-1.78690624
1.9,+2.979802E-03,1.14234074,-1.78691133
1.8,+2.881397E-03,1.04462457,-1.78691776
1.7,+2.778349E-03,0.945900183,-1.78693092
1.6,+2.674049E-03,0.847068715,-1.78698217
1.5,+2.569717E-03,0.74820268,-1.7870109
1.4,+2.465514E-03,0.649364527,-1.78704691
1.3,+2.360943E-03,0.550413226,-1.78705532
1.2,+2.256845E-03,0.451575212,-1.78712642
