VIN,ITOT,VOUT,VDROP
1.8,+6.021962E-03,1.19373096,-0.191452398
1.775,+6.001309E-03,1.19385382,-0.191441134
1.75,+5.985422E-03,1.19348758,-0.191441687
1.725,+5.968016E-03,1.19317492,-0.191438616
1.7,+5.951811E-03,1.19301795,-0.191431699
1.675,+5.937064E-03,1.19272952,-0.191424171
1.65,+5.921214E-03,1.19271906,-0.191435969
1.625,+5.904501E-03,1.19246563,-0.191440645
1.6,+5.889452E-03,1.19251388,-0.191428591
1.575,+5.873789E-03,1.19206723,-0.191429792
1.55,+5.856857E-03,1.19197851,-0.191428439
1.525,+5.840123E-03,1.19155062,-0.191428202
1.5,+5.823890E-03,1.19158295,-0.191412068
1.475,+5.808050E-03,1.19124383,-0.191420327
1.45,+5.790967E-03,1.19107982,-0.191425486
1.425,+5.774101E-03,1.19082065,-0.191420021
1.4,+5.755457E-03,1.19077207,-0.191436053
1.375,+5.739220E-03,1.19041957,-0.191442185
1.35,+5.720418E-03,1.1904501,-0.191428761
1.325,+5.700532E-03,1.19013508,-0.191421953
1.3,+5.679674E-03,1.18999206,-0.191430384
1.275,+5.657086E-03,1.18971476,-0.19143168
1.25,+5.633661E-03,1.18925068,-0.191439628
1.225,+5.606773E-03,1.18857148,-0.191438705
1.2,+5.574179E-03,1.1858359,-0.191435552
1.175,+5.427861E-03,1.16106278,-0.191438871
1.15,+5.283824E-03,1.13611519,-0.191423949
1.125,+5.144721E-03,1.11111434,-0.19143672
1.1,+5.011584E-03,1.08612758,-0.19142853
1.075,+4.884743E-03,1.06109915,-0.191434173
1.05,+4.764210E-03,1.03609699,-0.19142818
1.025,+4.649007E-03,1.01102696,-0.191427063
1.0,+4.538787E-03,0.986015165,-0.19142505
