IL,ITOT,VOUT,VDROP
0.0001,+4.052486E-03,0.092237568,0.812653533
0.0003,+4.239792E-03,0.113006415,0.760310192
0.0005,+4.436076E-03,0.0915436276,0.707927522
0.001,+4.931414E-03,0.142574771,0.576964049
0.002,+5.924331E-03,0.137190388,0.315108774
0.003,+6.919493E-03,0.132048771,0.0525029891
0.004,+7.911335E-03,0.136399308,-0.209182404
0.005,+8.901871E-03,0.135867501,-0.470224034
0.006,+9.893945E-03,0.130630257,-0.732024416
0.007,+1.049986E-02,0.122103634,-0.993857403
0.008,+1.049986E-02,0.108797053,-1.25569173
0.009,+1.049986E-02,0.120722738,-1.51733896
0.01,+1.049985E-02,0.0942271003,-1.77915567
