IL,ITOT,VOUT,VDROP
0.0001,+3.480724E-03,0.0523364405,0.663510531
0.0003,+3.668804E-03,0.0522377778,0.61116834
0.0005,+3.864000E-03,0.0523114513,0.558739729
0.001,+4.360788E-03,0.0522918653,0.427844198
0.002,+5.356194E-03,0.0524218716,0.165184338
0.003,+6.350008E-03,0.0704619936,-0.0965813408
0.004,+7.340727E-03,0.0205466543,-0.357698056
0.005,+8.331859E-03,0.0198335068,-0.619362296
0.006,+9.324642E-03,0.0193844063,-0.881126278
0.007,+1.031689E-02,0.0176496411,-1.14298007
0.008,+1.049985E-02,0.0156205663,-1.40477456
0.009,+1.049985E-02,0.0105132824,-1.66665153
0.01,+1.049984E-02,0.00707878705,-1.92826146
