IL,VOUT
1e-09,1.301887419846832
1.258925411794167e-09,1.30188743003846
1.584893192461114e-09,1.301887427301009
1.9952623149688803e-09,1.301887423854069
2.511886431509581e-09,1.301887419514971
3.1622776601683803e-09,1.30188741405291
3.981071705534974e-09,1.301887407177441
5.0118723362727255e-09,1.301887398523097
6.3095734448019354e-09,1.301887387630076
7.943282347242819e-09,1.301887373919987
1.000000000000001e-08,1.30188735666541
1.2589254117941681e-08,1.301887334951742
1.5848931924611153e-08,1.301887307629405
1.9952623149688813e-08,1.301887273254077
2.511886431509582e-08,1.301887230012065
3.1622776601683825e-08,1.30188717562734
3.9810717055349776e-08,1.301887107246028
5.0118723362727296e-08,1.301887021293436
6.30957344480194e-08,1.301886913297828
7.943282347242826e-08,1.301886777674531
1.000000000000001e-07,1.301886607463373
1.258925411794169e-07,1.301886394012481
1.584893192461116e-07,1.301886126602335
1.995262314968882e-07,1.301885792006344
2.511886431509584e-07,1.301885373989048
3.162277660168384e-07,1.301884852751495
3.981071705534979e-07,1.30188420434696
5.011872336272731e-07,1.301883400110641
6.309573444801943e-07,1.301882406175508
7.943282347242829e-07,1.301881183183199
1.000000000000002e-06,1.301879686340546
1.25892541179417e-06,1.30187786601086
1.584893192461117e-06,1.301875720031057
1.995262314968884e-06,1.301873114078627
2.511886431509586e-06,1.301870032187458
3.162277660168386e-06,1.301866429454682
3.981071705534982e-06,1.301862271462561
5.011872336272735e-06,1.301857538570112
6.309573444801948e-06,1.301852229290111
7.943282347242835e-06,1.301846362002821
1.000000000000003e-05,1.301839974519311
1.258925411794171e-05,1.30183312145082
1.584893192461118e-05,1.301825869821641
1.995262314968885e-05,1.301818293708838
2.511886431509587e-05,1.301810468793436
3.162277660168388e-05,1.301802467566178
3.981071705534984e-05,1.301794355640992
5.011872336272738e-05,1.301786189314267
6.309573444801952e-05,1.301778014261183
7.943282347242841e-05,1.301769865119863
0.0001,1.301761765671851
0.0001258925411794,1.301753729352106
0.0001584893192461,1.301745759879817
0.0001995262314968,1.301737851867385
0.0002511886431509,1.301729991324486
0.0003162277660168,1.301722156019702
0.0003981071705534,1.301714315690549
0.0005011872336272,1.3017064321004
0.0006309573444801,1.301698458923351
0.0007943282347242,1.30169034139201
0.001,1.301682015572624
0.0012589254117941,1.301673407055587
0.0015848931924611,1.301664428800846
0.0019952623149688,1.301654977886901
0.0025118864315095,1.301644930968594
0.0031622776601683,1.301634138325709
0.0039810717055349,1.301622416349453
0.0050118723362727,1.301609538191394
0.0063095734448019,1.301595222119253
0.0079432823472428,1.301579116877212
0.01,1.301560783123867
0.0125892541179417,1.301539669787456
0.0158489319246112,1.301515083908641
0.0199526231496888,1.301486152200043
0.0251188643150959,1.301451772108159
0.0316227766016839,1.301410549588501
0.0398107170553499,1.301360720067578
0.0501187233627274,1.301300048120568
0.0630957344480196,1.301225700150642
0.0794328234724285,1.301134082712552
0.1,1.301020636539938
0.0794328234724285,1.301134083190602
0.0630957344480196,1.301225700609078
0.0501187233627274,1.301300048567275
0.0398107170553499,1.301360720515084
0.0316227766016839,1.30141055004969
0.0251188643150959,1.301451772594816
0.0199526231496888,1.301486152722545
0.0158489319246112,1.301515084476097
0.0125892541179417,1.301539670407954
0.01,1.301560783804634
0.0079432823472428,1.301579117624667
0.0063095734448019,1.301595222939061
0.0050118723362727,1.301609539088725
0.0039810717055349,1.30162241732962
0.0031622776601683,1.301634139395288
0.0025118864315095,1.301644932136736
0.0019952623149688,1.301654979166168
0.0015848931924611,1.301664430206791
0.0012589254117941,1.301673408604706
0.001,1.301682017279122
0.0007943282347242,1.301690343264396
0.0006309573444801,1.301698460961864
0.0005011872336272,1.301706434295702
0.0003981071705534,1.301714318023542
0.0003162277660168,1.301722158461993
0.0002511886431509,1.301729993839037
0.0001995262314968,1.301737854409133
0.0001584893192461,1.301745762396275
0.0001258925411794,1.301753731784236
0.0001,1.301761767955623
7.943282347242841e-05,1.301769867189016
6.309573444801952e-05,1.301778016051637
5.011872336272738e-05,1.301786190770438
3.981071705534984e-05,1.30179435672365
3.162277660168388e-05,1.301802468260697
2.511886431509587e-05,1.301810469116282
1.995262314968885e-05,1.301818293709559
1.584893192461118e-05,1.301825869578012
1.258925411794171e-05,1.301833121056722
1.000000000000003e-05,1.301839974067925
7.943282347242835e-06,1.301846361570302
6.309573444801948e-06,1.301852228925245
5.011872336272735e-06,1.301857538292828
3.981071705534982e-06,1.301862271270124
3.162277660168386e-06,1.301866429331488
2.511886431509586e-06,1.301870032114069
1.995262314968884e-06,1.301873114037612
1.584893192461117e-06,1.30187572000817
1.25892541179417e-06,1.301877900979215
1.000000000000002e-06,1.30187967505454
7.943282347242829e-07,1.301881174385518
6.309573444801943e-07,1.301882400282304
5.011872336272731e-07,1.30188339622511
3.981071705534979e-07,1.301884201807382
3.162277660168384e-07,1.30188485110313
2.511886431509584e-07,1.301885372925148
1.995262314968882e-07,1.301885791322785
1.584893192461116e-07,1.301886126164748
1.258925411794169e-07,1.301886393733173
1.000000000000001e-07,1.301886607285511
7.943282347242826e-08,1.301886777561482
6.30957344480194e-08,1.301886913226081
5.0118723362727296e-08,1.301887021247956
3.9810717055349776e-08,1.301887107217227
3.1622776601683825e-08,1.301887175609113
2.511886431509582e-08,1.301887230000539
1.9952623149688813e-08,1.30188727324679
1.5848931924611153e-08,1.301887307624801
1.2589254117941681e-08,1.301887334948833
1.000000000000001e-08,1.301887356663573
7.943282347242819e-09,1.301887373918827
6.3095734448019354e-09,1.301887387629345
5.0118723362727255e-09,1.301887398522634
3.981071705534974e-09,1.301887407177149
3.1622776601683803e-09,1.301887414052725
2.511886431509581e-09,1.301887419514855
1.9952623149688803e-09,1.301887423853995
1.584893192461114e-09,1.301887427300963
1.258925411794167e-09,1.301887430039153
1e-09,1.301887432214279
