IL,ITOT,VOUT,VDROP,VISET
0.0001,+2.680269E-04,1.69946862,-0.00969992914,1.6801774999999999
0.0003,+4.386284E-04,1.69876081,-0.00973642438,1.6273175
0.0005,+6.295263E-04,1.69839198,-0.00976632459,1.5744574999999998
0.001,+1.119960E-03,1.69784055,-0.00984628615,1.4423074999999999
0.002,+2.106508E-03,1.69726764,-0.00997474119,1.1780074999999999
0.003,+3.094198E-03,1.69690002,-0.0101074657,0.9137074999999999
0.004,+4.081569E-03,1.69664233,-0.0102455548,0.6494074999999999
0.005,+5.070086E-03,1.69642352,-0.010379178,0.38510749999999994
0.006,+6.061733E-03,1.69620076,-0.0105101936,0.12080749999999973
0.007,+7.049756E-03,1.69601895,-0.0106571424,-0.14349250000000024
0.008,+8.035689E-03,1.69585059,-0.0107975763,-0.4077925
0.009,+9.023427E-03,1.69573943,-0.0109341113,-0.6720925
0.01,+1.001137E-02,1.69554854,-0.0110704085,-0.9363925
