IL,ITOT,VOUT,VDROP,VISET
0.0001,+3.851336E-04,1.49929384,-0.00986822532,1.4794001470588236
0.0003,+5.620949E-04,1.49868693,-0.00988676882,1.4265401470588235
0.0005,+7.553629E-04,1.49834917,-0.00992125098,1.3736801470588236
0.001,+1.247019E-03,1.4979422,-0.00996882365,1.2415301470588234
0.002,+2.234443E-03,1.49750476,-0.010119381,0.9772301470588235
0.003,+3.222502E-03,1.49723611,-0.0102444819,0.7129301470588235
0.004,+4.210839E-03,1.49706524,-0.0103827202,0.4486301470588234
0.005,+5.202131E-03,1.49685354,-0.0105166365,0.18433014705882345
0.006,+6.190140E-03,1.49673407,-0.0106499418,-0.07996985294117676
0.007,+7.175605E-03,1.49659236,-0.0107867146,-0.34426985294117673
0.008,+8.163814E-03,1.49644369,-0.0109304004,-0.6085698529411765
0.009,+9.151827E-03,1.49633412,-0.0110600527,-0.8728698529411765
0.01,+1.013950E-02,1.49620342,-0.0112038188,-1.137169852941177
