IL,ITOT,VOUT,VDROP,VISET
0.0001,+8.935954E-05,1.57681267,1.5797432,1.5797888235294117
0.0003,+1.763557E-04,1.54810481,1.52710215,1.5269288235294118
0.0005,+3.495302E-04,1.54244711,1.4745311,1.474068823529412
0.001,+8.168632E-04,1.53718114,1.34332421,1.341918823529412
0.002,+1.773424E-03,1.53318328,1.0810139,1.077618823529412
0.003,+2.737444E-03,1.53086689,0.819097296,0.8133188235294119
0.004,+3.705006E-03,1.52952566,0.557112812,0.5490188235294118
0.005,+4.673466E-03,1.5280738,0.295209103,0.2847188235294118
0.006,+5.644759E-03,1.52693691,0.0325113482,0.020418823529411823
0.007,+6.613899E-03,1.52600093,-0.229376452,-0.24388117647058816
0.008,+7.580760E-03,1.52511093,-0.490590079,-0.5081811764705884
0.009,+8.551528E-03,1.52431684,-0.752493048,-0.7724811764705883
0.01,+9.522398E-03,1.52340956,-1.01435541,-1.0367811764705883
