VIN,ITOT,VOUT,VDROP
1.8,+3.069536E-03,1.52142271,0.719780286
1.775,+2.997247E-03,1.50192628,0.71965894
1.75,+2.904018E-03,1.47703866,0.719634723
1.725,+2.805134E-03,1.4509564,0.719718025
1.7,+2.706086E-03,1.424751,0.719697144
1.675,+2.607940E-03,1.39860681,0.719669874
1.65,+2.509917E-03,1.37273405,0.719595794
1.625,+2.411642E-03,1.346587,0.719616483
1.6,+2.314419E-03,1.32073692,0.71960047
1.575,+2.215985E-03,1.2948783,0.719574217
1.55,+2.118551E-03,1.26898073,0.719626275
1.525,+2.020488E-03,1.2431049,0.719621823
1.5,+1.921406E-03,1.21697419,0.719704561
1.475,+1.822601E-03,1.19071082,0.719741772
1.45,+1.722957E-03,1.16455426,0.719761624
1.425,+1.626242E-03,1.13864767,0.71974107
1.4,+1.529699E-03,1.11301917,0.719752792
1.375,+1.432281E-03,1.08716493,0.719834932
1.35,+1.334215E-03,1.06138262,0.719775157
1.325,+1.238502E-03,1.03588697,0.719697529
1.3,+1.142513E-03,1.01054185,0.719779033
1.275,+1.045947E-03,0.984928977,0.719766059
1.25,+9.487034E-04,0.959317514,0.71977936
1.225,+8.532615E-04,0.933792708,0.719730841
1.2,+7.580724E-04,0.908525117,0.719685141
1.175,+6.621943E-04,0.883221646,0.719735271
1.15,+5.653819E-04,0.857714218,0.719751359
1.125,+4.693824E-04,0.832296959,0.719785545
1.1,+3.747850E-04,0.807104626,0.719740484
1.075,+2.798811E-04,0.782018406,0.719765354
1.05,+1.856525E-04,0.757045153,0.719844613
1.025,+9.386115E-05,0.732698316,0.719761895
1.0,+2.235907E-05,0.713807852,0.719709809
