IL,ITOT,VOUT,VDROP,VISET
0.0001,+1.091640E-04,1.68232765,1.68003947,1.6801774999999999
0.0003,+8.976516E-05,1.62477642,1.62712689,1.6273175
0.0005,+8.085366E-05,1.56979143,1.57448342,1.5744574999999998
0.001,+4.539623E-04,1.53932092,1.44313629,1.4423074999999999
0.002,+1.404496E-03,1.53327819,1.180728,1.1780074999999999
0.003,+2.367634E-03,1.53061306,0.918552526,0.9137074999999999
0.004,+3.332239E-03,1.52900105,0.656758391,0.6494074999999999
0.005,+4.300407E-03,1.52735952,0.394752797,0.38510749999999994
0.006,+5.271204E-03,1.52632846,0.132101799,0.12080749999999973
0.007,+6.239167E-03,1.52512884,-0.129734242,-0.14349250000000024
0.008,+7.207009E-03,1.52399109,-0.391164691,-0.4077925
0.009,+8.178544E-03,1.52331316,-0.653037202,-0.6720925
0.01,+9.152235E-03,1.52277332,-0.914882185,-0.9363925
