IL,ITOT,VOUT,VDROP,VISET
0.0001,+1.670218E-04,1.54856124,1.52997142,1.5295944852941177
0.0003,+3.388294E-04,1.54218962,1.47737278,1.4767344852941178
0.0005,+5.238391E-04,1.53953312,1.42484869,1.4238744852941176
0.001,+9.962210E-04,1.53608722,1.29363128,1.2917244852941177
0.002,+1.956234E-03,1.53252985,1.03137914,1.0274244852941177
0.003,+2.919407E-03,1.53042643,0.769263067,0.7631244852941176
0.004,+3.886519E-03,1.52868962,0.507509079,0.4988244852941177
0.005,+4.857201E-03,1.52734303,0.244685651,0.23452448529411773
0.006,+5.827844E-03,1.52627428,-0.0172434262,-0.029775514705882244
0.007,+6.795518E-03,1.5258255,-0.278500345,-0.2940755147058822
0.008,+7.764432E-03,1.52489532,-0.540448474,-0.5583755147058824
0.009,+8.735231E-03,1.52400094,-0.802178837,-0.8226755147058824
0.01,+9.706516E-03,1.52286766,-1.06403117,-1.0869755147058824
