IL,ITOT,VOUT,VDROP,VISET
0.0001,+2.734688E-04,1.47783033,1.43027525,1.4292058088235293
0.0003,+4.682545E-04,1.47778247,1.37778378,1.3763458088235294
0.0005,+6.624943E-04,1.4777524,1.32527562,1.3234858088235293
0.001,+1.148996E-03,1.47772214,1.19410978,1.1913358088235293
0.002,+2.121143E-03,1.47772184,0.931844198,0.9270358088235293
0.003,+3.092673E-03,1.47753488,0.670051128,0.6627358088235293
0.004,+4.064895E-03,1.4775181,0.407993166,0.39843580882352936
0.005,+5.040121E-03,1.47745499,0.14532525,0.13413580882352916
0.006,+6.013563E-03,1.4774273,-0.116536644,-0.13016419117647082
0.007,+6.984729E-03,1.47735185,-0.37798757,-0.3944641911764708
0.008,+7.958452E-03,1.47728717,-0.639775108,-0.658764191176471
0.009,+8.932334E-03,1.47717701,-0.901704362,-0.9230641911764705
0.01,+9.908222E-03,1.4772212,-1.16356086,-1.187364191176471
