IL,ITOT,VOUT,VDROP,VISET
0.0001,+2.738574E-04,1.52730157,1.47985229,1.4794001470588236
0.0003,+4.645812E-04,1.52631382,1.42729875,1.4265401470588235
0.0005,+6.561661E-04,1.52558529,1.37479966,1.3736801470588236
0.001,+1.138141E-03,1.5244522,1.24378926,1.2415301470588234
0.002,+2.104357E-03,1.52281666,0.981607517,0.9772301470588235
0.003,+3.074531E-03,1.52185037,0.719525007,0.7129301470588235
0.004,+4.042886E-03,1.52130633,0.457627122,0.4486301470588234
0.005,+5.014375E-03,1.52028614,0.195050014,0.18433014705882345
0.006,+5.984466E-03,1.51951371,-0.0668993109,-0.07996985294117676
0.007,+6.954414E-03,1.51879249,-0.328102561,-0.34426985294117673
0.008,+7.922921E-03,1.51835189,-0.590046258,-0.6085698529411765
0.009,+8.897278E-03,1.51759275,-0.852025284,-0.8728698529411765
0.01,+9.871626E-03,1.51701294,-1.11399973,-1.137169852941177
