IL,ITOT,VOUT,VDROP,VISET
0.0001,+2.511326E-04,1.69967079,1.65706612,1.6801774999999999
0.0003,+4.473809E-04,1.6993948,1.60467743,1.6273175
0.0005,+6.450340E-04,1.69926649,1.55232439,1.5744574999999998
0.001,+1.139841E-03,1.6990407,1.42140617,1.4423074999999999
0.002,+2.131057E-03,1.6988233,1.15953517,1.1780074999999999
0.003,+3.122725E-03,1.69865671,0.89771247,0.9137074999999999
0.004,+4.113815E-03,1.6985186,0.636055307,0.6494074999999999
0.005,+5.105674E-03,1.69845659,0.37425781,0.38510749999999994
0.006,+6.100291E-03,1.69839696,0.111577416,0.12080749999999973
0.007,+7.091943E-03,1.6982884,-0.150068801,-0.14349250000000024
0.008,+8.081378E-03,1.69823776,-0.411189942,-0.4077925
0.009,+9.072178E-03,1.69812801,-0.672786913,-0.6720925
0.01,+1.006356E-02,1.69802542,-0.934486454,-0.9363925
