VIN,ITOT,VOUT,VDROP
1.8,+6.441780E-03,1.39548678,-0.0961856246
1.775,+6.411938E-03,1.395171,-0.0961931915
1.75,+6.394203E-03,1.39519446,-0.0961759896
1.725,+6.377884E-03,1.39503679,-0.0961859749
1.7,+6.360708E-03,1.39490162,-0.0961896555
1.675,+6.346418E-03,1.39469152,-0.0961914819
1.65,+6.329814E-03,1.39453229,-0.096185305
1.625,+6.313725E-03,1.39444526,-0.096187376
1.6,+6.298075E-03,1.39426685,-0.0961822749
1.575,+6.281852E-03,1.39401595,-0.0961880237
1.55,+6.266444E-03,1.39401303,-0.0962000606
1.525,+6.249671E-03,1.39388702,-0.0961766289
1.5,+6.234017E-03,1.39377925,-0.0961912317
1.475,+6.216569E-03,1.39358615,-0.0961885852
1.45,+6.198491E-03,1.39318976,-0.0962065627
1.425,+6.183299E-03,1.39339412,-0.0961945647
1.4,+6.131436E-03,1.38468021,-0.0962068991
1.375,+5.979602E-03,1.35984673,-0.0961872259
1.35,+5.828598E-03,1.33491436,-0.0961947149
1.325,+5.681337E-03,1.30999289,-0.0961824834
1.3,+5.537469E-03,1.28501268,-0.0961892691
1.275,+5.399076E-03,1.26009472,-0.0961781551
1.25,+5.264962E-03,1.23514082,-0.0961774907
1.225,+5.136977E-03,1.21020844,-0.0961774157
1.2,+5.013855E-03,1.18526262,-0.0961890773
1.175,+4.895728E-03,1.16027982,-0.0961910204
1.15,+4.781852E-03,1.13529245,-0.0961827502
1.125,+4.671665E-03,1.11032573,-0.096171475
1.1,+4.564702E-03,1.08535651,-0.0961827252
1.075,+4.459947E-03,1.06033826,-0.0961828614
1.05,+4.357282E-03,1.03533639,-0.0961710859
1.025,+4.255891E-03,1.01030513,-0.096176704
1.0,+4.155524E-03,0.985303906,-0.096184218
