IL,ITOT,VOUT,VDROP
0.0001,+3.569575E-03,1.39545503,0.66039647
0.0003,+3.756861E-03,1.39561482,0.608271272
0.0005,+3.951169E-03,1.39563967,0.556139694
0.001,+4.446190E-03,1.39552222,0.425835933
0.002,+5.436901E-03,1.39550809,0.164350991
0.003,+6.425857E-03,1.39565596,-0.0961769014
0.004,+7.410835E-03,1.39561478,-0.356112968
0.005,+8.398710E-03,1.39565154,-0.616535613
0.006,+9.386411E-03,1.39562329,-0.877106648
0.007,+1.037437E-02,1.39564243,-1.13770086
0.008,+1.049987E-02,1.37525128,-1.39829034
0.009,+1.049986E-02,1.13918943,-1.65892992
0.01,+1.049985E-02,0.915362514,-1.91931825
