VIN,ITOT,VOUT,VDROP
3.3,+3.154843E-03,0.802755495,-0.67905347
3.2,+3.141231E-03,0.802981277,-0.678981349
3.1,+3.129409E-03,0.803088089,-0.67899827
3.0,+3.118105E-03,0.803139713,-0.678979267
2.9,+3.107221E-03,0.803182441,-0.678930633
2.8,+3.096911E-03,0.803164627,-0.678985566
2.7,+3.087717E-03,0.803154999,-0.679003627
2.6,+3.078167E-03,0.803146667,-0.678974614
2.5,+3.068913E-03,0.803133358,-0.678974691
2.4,+3.059912E-03,0.80317748,-0.678997634
2.3,+3.050906E-03,0.803168474,-0.678979856
2.2,+3.042185E-03,0.803204615,-0.678950634
2.1,+3.032934E-03,0.803302634,-0.678920809
2.0,+3.023871E-03,0.803431296,-0.678892407
1.9,+3.015223E-03,0.803517905,-0.678905428
1.8,+3.026561E-03,0.802574767,-0.680208948
1.7,+2.859976E-03,0.745675084,-0.678945358
1.6,+2.659056E-03,0.646868428,-0.678930249
1.5,+2.456574E-03,0.547812143,-0.678986442
1.4,+2.254474E-03,0.448816249,-0.679015453
1.3,+2.052431E-03,0.349834394,-0.679030378
1.2,+1.850770E-03,0.251077076,-0.679054999
