VIN,ITOT,VOUT,VDROP
1.8,+3.822502E-03,0.603056105,-0.199357885
1.775,+3.792283E-03,0.602893757,-0.199342926
1.75,+3.778163E-03,0.602385368,-0.199344875
1.725,+3.764042E-03,0.602021082,-0.199338909
1.7,+3.751386E-03,0.601567338,-0.199319903
1.675,+3.739756E-03,0.601078657,-0.199343015
1.65,+3.726031E-03,0.600729308,-0.199330444
1.625,+3.710057E-03,0.600471967,-0.199330255
1.6,+3.690756E-03,0.600309591,-0.199327926
1.575,+3.671861E-03,0.600268143,-0.199342126
1.55,+3.660022E-03,0.599957862,-0.199331248
1.525,+3.644317E-03,0.599778732,-0.199343351
1.5,+3.631215E-03,0.599634836,-0.199336015
1.475,+3.622690E-03,0.599322757,-0.199350529
1.45,+3.607602E-03,0.598975623,-0.19934463
1.425,+3.592534E-03,0.5990968,-0.199326336
1.4,+3.574480E-03,0.598738725,-0.199342929
1.375,+3.563282E-03,0.598448433,-0.199353904
1.35,+3.545952E-03,0.59847877,-0.199349378
1.325,+3.532476E-03,0.598336606,-0.199352175
1.3,+3.517934E-03,0.59832589,-0.199337533
1.275,+3.503437E-03,0.598182235,-0.199346907
1.25,+3.488611E-03,0.598094711,-0.199355249
1.225,+3.473625E-03,0.597601591,-0.199362588
1.2,+3.459482E-03,0.597489431,-0.19934828
1.175,+3.444577E-03,0.597417461,-0.199343627
1.15,+3.429519E-03,0.59735742,-0.199365532
1.125,+3.413879E-03,0.59720363,-0.19935781
1.1,+3.399898E-03,0.597381309,-0.199349459
1.075,+3.384274E-03,0.597318088,-0.199351077
1.05,+3.369301E-03,0.597241483,-0.199344669
1.025,+3.353481E-03,0.597091241,-0.199339393
1.0,+3.338362E-03,0.597031368,-0.199343046
