IL,ITOT,VOUT,VDROP,VISET
0.0001,+8.748391E-04,1.20331127,1.16395377,1.1782341176470588
0.0003,+1.076559E-03,1.20216096,1.11132806,1.1253741176470589
0.0005,+1.285593E-03,1.20154846,1.05868555,1.0725141176470587
0.001,+1.792876E-03,1.20096506,0.927082744,0.9403641176470587
0.002,+2.810316E-03,1.20030958,0.664090442,0.6760641176470588
0.003,+3.812647E-03,1.19995163,0.400924876,0.41176411764705867
0.004,+4.813806E-03,1.19988113,0.136932052,0.1474641176470588
0.005,+5.808239E-03,1.19957087,-0.126083902,-0.1168358823529414
0.006,+6.801508E-03,1.19987646,-0.388498525,-0.3811358823529414
0.007,+7.789372E-03,1.19964285,-0.651474033,-0.6454358823529414
0.008,+8.787150E-03,1.19986037,-0.914551882,-0.9097358823529411
0.009,+9.780036E-03,1.20004616,-1.17767807,-1.174035882352941
0.01,+1.049988E-02,1.19929454,-1.44081819,-1.438335882352941
