IL,ITOT,VOUT,VDROP,VISET
0.0001,+8.947352E-04,1.50245326,1.46373945,1.4794001470588236
0.0003,+1.101093E-03,1.50175541,1.41109479,1.4265401470588235
0.0005,+1.306116E-03,1.50146212,1.35846136,1.3736801470588236
0.001,+1.820023E-03,1.50063431,1.22708508,1.2415301470588234
0.002,+2.825424E-03,1.50021097,0.963857704,0.9772301470588235
0.003,+3.822850E-03,1.50001831,0.700676145,0.7129301470588235
0.004,+4.817291E-03,1.49976218,0.437510794,0.4486301470588234
0.005,+5.814830E-03,1.4997426,0.173611893,0.18433014705882345
0.006,+6.807328E-03,1.49994358,-0.089453126,-0.07996985294117676
0.007,+7.799585E-03,1.49978549,-0.351710961,-0.34426985294117673
0.008,+8.792347E-03,1.49993047,-0.614917266,-0.6085698529411765
0.009,+9.782292E-03,1.50008314,-0.878004269,-0.8728698529411765
0.01,+1.049987E-02,1.49941013,-1.1411132,-1.137169852941177
