IL,ITOT,VOUT,VDROP,VISET
0.0001,+8.929793E-04,1.40239741,1.36398045,1.3790114705882353
0.0003,+1.093712E-03,1.40135329,1.31132808,1.3261514705882351
0.0005,+1.307899E-03,1.40091199,1.2586704,1.2732914705882352
0.001,+1.811737E-03,1.40067866,1.12706386,1.1411414705882352
0.002,+2.823072E-03,1.3999613,0.863885135,0.8768414705882351
0.003,+3.821073E-03,1.39954717,0.600682679,0.6125414705882352
0.004,+4.817482E-03,1.39946749,0.337530765,0.34824147058823507
0.005,+5.813678E-03,1.39946999,0.0736834913,0.08394147058823509
0.006,+6.807632E-03,1.39959554,-0.189344244,-0.1803585294117649
0.007,+7.795278E-03,1.39958801,-0.451670243,-0.44465852941176487
0.008,+8.788288E-03,1.39971297,-0.71483726,-0.7089585294117651
0.009,+9.780671E-03,1.39983236,-0.977726906,-0.9732585294117646
0.01,+1.049988E-02,1.39929997,-1.24084051,-1.237558529411765
