IL,ITOT,VOUT,VDROP,VISET
0.0001,+8.160696E-04,0.608869618,0.564455846,0.5759020588235294
0.0003,+1.034838E-03,0.607427821,0.511778951,0.5230420588235294
0.0005,+1.258828E-03,0.606273982,0.459187457,0.47018205882352937
0.001,+1.793558E-03,0.604723009,0.327603836,0.3380320588235294
0.002,+2.807830E-03,0.603634413,0.0636706981,0.0737320588235294
0.003,+3.816190E-03,0.603240879,-0.199328184,-0.1905679411764707
0.004,+4.813134E-03,0.60290727,-0.461643763,-0.45486794117647056
0.005,+5.806759E-03,0.602815728,-0.724754724,-0.7191679411764705
0.006,+6.801765E-03,0.602638655,-0.987885043,-0.9834679411764705
0.007,+7.798157E-03,0.602506926,-1.25100223,-1.2477679411764706
0.008,+8.792826E-03,0.602363434,-1.51391178,-1.5120679411764706
0.009,+9.783658E-03,0.602402963,-1.77708539,-1.7763679411764706
0.01,+1.049988E-02,0.601447956,-2.04028091,-2.040667941176471
