IL,ITOT,VOUT,VDROP,VISET
0.0001,+8.506983E-04,1.1043575,1.06398167,1.0778454411764706
0.0003,+1.072918E-03,1.10281118,1.01157379,1.0249854411764707
0.0005,+1.268511E-03,1.10246384,0.958940267,0.9721254411764707
0.001,+1.790246E-03,1.10134609,0.82733138,0.8399754411764706
0.002,+2.803643E-03,1.10089559,0.56415235,0.5756754411764706
0.003,+3.808675E-03,1.10037456,0.300949825,0.31137544117647065
0.004,+4.813207E-03,1.10062178,0.037078622,0.04707544117647067
0.005,+5.806027E-03,1.10049205,-0.225926485,-0.2172245588235293
0.006,+6.798128E-03,1.10032672,-0.488234006,-0.4815245588235293
0.007,+7.792889E-03,1.10059677,-0.751351522,-0.7458245588235293
0.008,+8.785511E-03,1.10059583,-1.01447483,-1.0101245588235295
0.009,+9.779255E-03,1.10061096,-1.27764891,-1.2744245588235295
0.01,+1.049987E-02,1.09949522,-1.54054611,-1.5387245588235294
