IL,ITOT,VOUT,VDROP,VISET
0.0001,+8.846366E-04,1.30292459,1.26393633,1.2786227941176471
0.0003,+1.091408E-03,1.30187613,1.21130234,1.2257627941176472
0.0005,+1.295928E-03,1.3012576,1.15865032,1.172902794117647
0.001,+1.813665E-03,1.30043302,1.02704974,1.040752794117647
0.002,+2.822041E-03,1.2998591,0.763870209,0.7764527941176471
0.003,+3.817647E-03,1.29986569,0.500942435,0.512152794117647
0.004,+4.814468E-03,1.29982831,0.236881299,0.24785279411764694
0.005,+5.811064E-03,1.29982065,-0.0262010186,-0.016447205882353044
0.006,+6.804002E-03,1.29992507,-0.288499873,-0.280747205882353
0.007,+7.798313E-03,1.29974119,-0.551625594,-0.5450472058823532
0.008,+8.789278E-03,1.29983389,-0.814533305,-0.809347205882353
0.009,+9.782623E-03,1.29993194,-1.07769719,-1.0736472058823525
0.01,+1.049987E-02,1.29928822,-1.34080457,-1.337947205882353
